qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
comp85825_c0_seq1,tr|A0A0L8GFC8|A0A0L8GFC8_OCTBM,100.0,226,0,0,25,702,395,620,4.55e-86,"281
"
comp77494_c0_seq1,tr|A0A0L8I1Q2|A0A0L8I1Q2_OCTBM,100.0,422,0,0,278,1543,1,422,0.0,"818
"
comp131836_c0_seq1,tr|A0A0L8H5M5|A0A0L8H5M5_OCTBM,99.466,749,4,0,690,2936,6,754,0.0,"1420
"
comp131836_c0_seq1,tr|A0A0L8FQU3|A0A0L8FQU3_OCTBM,100.0,169,0,0,2949,3455,1,169,2.39e-113,"349
"
comp164557_c0_seq1,tr|A0A0L8HLX4|A0A0L8HLX4_OCTBM,99.061,213,2,0,6140,5502,2,214,4.67e-143,"443
"
comp164557_c0_seq1,tr|A0A0L8HLV2|A0A0L8HLV2_OCTBM,96.591,88,3,0,4142,3879,2,89,3.79e-50,"172
"
comp164557_c0_seq1,tr|A0A0L8I538|A0A0L8I538_OCTBM,100.0,122,0,0,886,521,1,122,5.71e-42,"150
"
comp130076_c0_seq1,tr|A0A0L8FHI2|A0A0L8FHI2_OCTBM,97.436,156,1,1,39,497,1,156,3.77e-64,"197
"
comp1944450_c0_seq1,tr|A0A0L8G733|A0A0L8G733_OCTBM,100.0,150,0,0,145,594,1,150,1.52e-109,"318
"
comp145802_c0_seq2,tr|A0A0L8G731|A0A0L8G731_OCTBM,100.0,103,0,0,591,899,1,103,1.4e-63,"205
"
comp1153685_c0_seq1,tr|A0A0L8GGI1|A0A0L8GGI1_OCTBM,100.0,206,0,0,3,620,3,208,1.5e-155,"429
"
comp141445_c0_seq2,tr|A0A0L8FVW1|A0A0L8FVW1_OCTBM,100.0,180,0,0,953,1492,1,180,9.33e-125,"370
"
comp150962_c0_seq4,tr|A0A0L8HGJ2|A0A0L8HGJ2_OCTBM,99.219,384,3,0,350,1501,1,384,0.0,"679
"
comp150962_c0_seq4,tr|A0A0L8GG91|A0A0L8GG91_OCTBM,95.522,134,6,0,350,751,1,134,3.34e-91,"276
"
comp169184_c1_seq1,tr|A0A0L8G6H8|A0A0L8G6H8_OCTBM,100.0,398,0,0,486,1679,1,398,0.0,"822
"
comp142596_c0_seq1,tr|A0A0L8HI92|A0A0L8HI92_OCTBM,99.697,330,1,0,218,1207,202,531,0.0,"615
"
comp101805_c0_seq1,tr|A0A0L8H3H1|A0A0L8H3H1_OCTBM,98.276,116,2,0,1257,1604,9,124,2.1e-75,"238
"
comp158540_c1_seq1,tr|A0A0L8GH84|A0A0L8GH84_OCTBM,99.708,342,1,0,2143,3168,159,500,0.0,"611
"
comp158540_c1_seq1,tr|A0A0L8GH84|A0A0L8GH84_OCTBM,100.0,158,0,0,230,703,1,158,1.82e-99,"327
"
comp130774_c0_seq1,tr|A0A0L8GG44|A0A0L8GG44_OCTBM,97.598,916,1,2,389,3115,5,906,0.0,"1672
"
comp161089_c0_seq2,tr|A0A0L8GC15|A0A0L8GC15_OCTBM,99.812,532,1,0,727,2322,1,532,0.0,"1083
"
comp150787_c0_seq1,tr|A0A0L8HC42|A0A0L8HC42_OCTBM,100.0,849,0,0,391,2937,4,852,0.0,"1746
"
comp103815_c0_seq1,tr|A0A0L8FS91|A0A0L8FS91_OCTBM,100.0,60,0,0,435,614,1,60,9.65e-39,"127
"
comp162848_c0_seq8,tr|A0A0L8GGG1|A0A0L8GGG1_OCTBM,100.0,342,0,0,823,1848,5,346,0.0,"631
"
comp101009_c0_seq1,tr|A0A0L8HJC7|A0A0L8HJC7_OCTBM,99.73,370,1,0,67,1176,1,370,0.0,"769
"
comp101009_c0_seq1,tr|A0A0L8GKY0|A0A0L8GKY0_OCTBM,100.0,136,0,0,1177,1584,1,136,8.57e-97,"292
"
comp104774_c0_seq1,tr|A0A0L8GM20|A0A0L8GM20_OCTBM,100.0,803,0,0,932,3340,194,996,0.0,"1547
"
comp104774_c0_seq1,tr|A0A0L8GJ62|A0A0L8GJ62_OCTBM,100.0,199,0,0,24,620,42,240,2.11e-141,"427
"
comp104774_c0_seq1,tr|A0A0L8GIW7|A0A0L8GIW7_OCTBM,100.0,48,0,0,771,914,1,48,2.92e-26,"102
"
comp77253_c0_seq1,tr|A0A0L8H5K3|A0A0L8H5K3_OCTBM,100.0,404,0,0,225,1436,1,404,0.0,"777
"
comp154783_c0_seq2,tr|A0A0L8G942|A0A0L8G942_OCTBM,100.0,573,0,0,475,2193,17,589,0.0,"1099
"
comp175967_c0_seq1,tr|A0A0L8GJU8|A0A0L8GJU8_OCTBM,100.0,83,0,0,2,250,170,252,4.59e-54,"170
"
comp147226_c0_seq2,tr|A0A0L8GS84|A0A0L8GS84_OCTBM,100.0,739,0,0,849,3065,1,739,0.0,"1223
"
comp66498_c0_seq1,tr|A0A0L8GSR1|A0A0L8GSR1_OCTBM,100.0,350,0,0,346,1395,1,350,0.0,"675
"
comp157309_c0_seq9,tr|A0A0L8I0B4|A0A0L8I0B4_OCTBM,100.0,400,0,0,995,2194,46,445,0.0,"790
"
comp105984_c0_seq1,tr|A0A0L8G4L5|A0A0L8G4L5_OCTBM,100.0,264,0,0,2,793,44,307,0.0,"548
"
comp79630_c0_seq2,tr|A0A0L8H2D7|A0A0L8H2D7_OCTBM,100.0,294,0,0,629,1510,1,294,0.0,"619
"
comp156662_c0_seq2,tr|A0A0L8GW72|A0A0L8GW72_OCTBM,100.0,234,0,0,809,1510,1,234,3.48e-162,"472
"
comp81311_c0_seq1,tr|A0A0L8IFR5|A0A0L8IFR5_OCTBM,99.622,529,2,0,1,1587,1301,1829,0.0,"1085
"
comp151009_c0_seq1,tr|A0A0L8GQ66|A0A0L8GQ66_OCTBM,100.0,338,0,0,136,1149,1,338,0.0,"638
"
comp114094_c0_seq1,tr|A0A0L8I3L6|A0A0L8I3L6_OCTBM,100.0,145,0,0,32,466,126,270,1.56e-85,"253
"
comp76870_c0_seq1,tr|A0A0L8HKN1|A0A0L8HKN1_OCTBM,100.0,188,0,0,185,748,241,428,1.62e-101,"306
"
comp148668_c0_seq1,tr|A0A0L8G1J8|A0A0L8G1J8_OCTBM,100.0,472,0,0,92,1507,1,472,0.0,"976
"
comp160928_c0_seq8,tr|A0A0L8HP92|A0A0L8HP92_OCTBM,96.624,474,2,1,1182,2561,406,879,0.0,"850
"
comp160928_c0_seq8,tr|A0A0L8HP64|A0A0L8HP64_OCTBM,95.611,319,6,1,2573,3529,1,311,3.28e-147,"444
"
comp86660_c0_seq1,tr|A0A0L8HE22|A0A0L8HE22_OCTBM,100.0,382,0,0,196,1341,1,382,0.0,"765
"
comp88725_c0_seq2,tr|A0A0L8FXS3|A0A0L8FXS3_OCTBM,100.0,157,0,0,71,541,365,521,1.72e-90,"278
"
comp131378_c1_seq1,tr|A0A0L8HHP0|A0A0L8HHP0_OCTBM,100.0,295,0,0,456,1340,1,295,0.0,"606
"
comp102243_c0_seq1,tr|A0A0L8HJZ0|A0A0L8HJZ0_OCTBM,100.0,1201,0,0,129,3731,1,1201,0.0,"2382
"
comp130322_c0_seq2,tr|A0A0L8HSL8|A0A0L8HSL8_OCTBM,100.0,405,0,0,1361,2575,1,405,0.0,"771
"
comp151358_c1_seq6,tr|A0A0L8HIQ4|A0A0L8HIQ4_OCTBM,98.572,1611,0,1,1040,5872,1,1588,0.0,"3053
"
comp148524_c0_seq2,tr|A0A0L8FHE2|A0A0L8FHE2_OCTBM,95.652,759,0,1,275,2452,1,759,0.0,"1396
"
comp79799_c0_seq1,tr|A0A0L8GGK6|A0A0L8GGK6_OCTBM,100.0,1355,0,0,74,4138,263,1617,0.0,"2150
"
comp165013_c2_seq1,tr|A0A0L8G0J2|A0A0L8G0J2_OCTBM,100.0,153,0,0,155,613,1,153,2.59e-102,"314
"
comp133154_c0_seq1,tr|A0A0L8FVB5|A0A0L8FVB5_OCTBM,100.0,469,0,0,124,1530,1,469,0.0,"978
"
comp151486_c2_seq1,tr|A0A0L8FJK8|A0A0L8FJK8_OCTBM,95.946,148,6,0,266,709,12,159,3.57e-81,"247
"
comp92260_c0_seq1,tr|A0A0L8G258|A0A0L8G258_OCTBM,100.0,377,0,0,348,1478,1,377,0.0,"598
"
comp156358_c1_seq1,tr|A0A0L8G614|A0A0L8G614_OCTBM,100.0,805,0,0,545,2959,1,805,0.0,"1418
"
comp156358_c1_seq1,tr|A0A0L8G614|A0A0L8G614_OCTBM,100.0,724,0,0,3188,5359,882,1605,0.0,"1092
"
comp161406_c1_seq2,tr|A0A0L8HPA1|A0A0L8HPA1_OCTBM,100.0,413,0,0,527,1765,1,413,0.0,"821
"
comp1520221_c0_seq1,tr|A0A0L8GC22|A0A0L8GC22_OCTBM,100.0,51,0,0,103,255,1,51,3.7e-33,"109
"
comp160603_c1_seq1,tr|A0A0L8GH23|A0A0L8GH23_OCTBM,100.0,138,0,0,64,477,1,138,1.58e-98,"280
"
comp163944_c1_seq1,tr|A0A0L8H553|A0A0L8H553_OCTBM,100.0,303,0,0,381,1289,7,309,0.0,"593
"
comp163944_c1_seq1,tr|A0A0L8IDV9|A0A0L8IDV9_OCTBM,100.0,62,0,0,198,383,1,62,1.5e-36,"130
"
comp53883_c0_seq1,tr|A0A0L8H164|A0A0L8H164_OCTBM,98.969,194,2,0,290,871,1,194,9.24e-142,"402
"
comp53883_c0_seq1,tr|A0A0L8I222|A0A0L8I222_OCTBM,100.0,61,0,0,863,1045,1,61,1.45e-36,"127
"
comp161500_c0_seq1,tr|A0A0L8HZE5|A0A0L8HZE5_OCTBM,100.0,1013,0,0,754,3792,1,1013,0.0,"1892
"
comp148399_c0_seq1,tr|A0A0L8H562|A0A0L8H562_OCTBM,100.0,442,0,0,207,1532,1,442,0.0,"907
"
comp104110_c0_seq1,tr|A0A0L8I7S0|A0A0L8I7S0_OCTBM,100.0,410,0,0,383,1612,1,410,0.0,"756
"
comp165743_c0_seq3,tr|A0A0L8GSE0|A0A0L8GSE0_OCTBM,100.0,863,0,0,3,2591,817,1679,0.0,"1741
"
comp187507_c0_seq1,tr|A0A0L8HF80|A0A0L8HF80_OCTBM,100.0,298,0,0,258,1151,1,298,0.0,"648
"
comp382254_c0_seq1,tr|A0A0L8GJE6|A0A0L8GJE6_OCTBM,100.0,70,0,0,335,544,1,70,2.17e-28,"110
"
comp112831_c0_seq2,tr|A0A0L8GDX6|A0A0L8GDX6_OCTBM,100.0,571,0,0,814,2526,114,684,0.0,"1188
"
comp112831_c0_seq2,tr|A0A0L8GDX6|A0A0L8GDX6_OCTBM,100.0,114,0,0,219,560,1,114,3.61e-69,"242
"
comp105177_c0_seq1,tr|A0A0L8IBQ0|A0A0L8IBQ0_OCTBM,100.0,343,0,0,288,1316,1,343,0.0,"649
"
comp62595_c0_seq1,tr|A0A0L8HCY0|A0A0L8HCY0_OCTBM,100.0,111,0,0,271,603,1,111,7.89e-68,"206
"
comp159557_c0_seq3,tr|A0A0L8HX05|A0A0L8HX05_OCTBM,97.11,346,10,0,175,1212,1,346,0.0,"699
"
comp174712_c0_seq1,tr|A0A0L8HCI4|A0A0L8HCI4_OCTBM,100.0,370,0,0,478,1587,1,370,0.0,"566
"
comp133906_c0_seq1,tr|A0A0L8FJ32|A0A0L8FJ32_OCTBM,98.653,297,4,0,688,1578,47,343,0.0,"563
"
comp386697_c0_seq1,tr|A0A0L8HM53|A0A0L8HM53_OCTBM,100.0,81,0,0,1,243,133,213,1.32e-53,"166
"
comp1518067_c0_seq1,tr|A0A0L8I1Y4|A0A0L8I1Y4_OCTBM,100.0,304,0,0,169,1080,1,304,0.0,"545
"
comp101788_c0_seq1,tr|A0A0L8ICL4|A0A0L8ICL4_OCTBM,100.0,260,0,0,1260,2039,1,260,9.23e-148,"429
"
comp101788_c0_seq1,tr|A0A0L8IBJ8|A0A0L8IBJ8_OCTBM,99.375,160,1,0,405,884,1,160,5.47e-113,"336
"
comp142426_c0_seq1,tr|A0A0L8H3S0|A0A0L8H3S0_OCTBM,97.517,443,9,1,3,1325,995,1437,0.0,"831
"
comp142426_c0_seq1,tr|A0A0L8H3S0|A0A0L8H3S0_OCTBM,99.217,383,3,0,1291,2439,1426,1808,0.0,"806
"
comp109416_c0_seq1,tr|A0A0L8IF10|A0A0L8IF10_OCTBM,100.0,356,0,0,13,1080,1,356,0.0,"699
"
comp157289_c1_seq5,tr|A0A0L8FPI1|A0A0L8FPI1_OCTBM,100.0,308,0,0,750,1673,1,308,0.0,"639
"
comp157209_c0_seq1,tr|A0A0L8FIT2|A0A0L8FIT2_OCTBM,100.0,321,0,0,1215,2177,1,321,0.0,"600
"
comp153588_c0_seq2,tr|A0A0L8H008|A0A0L8H008_OCTBM,100.0,370,0,0,484,1593,1,370,0.0,"767
"
comp153588_c0_seq2,tr|A0A0L8HT76|A0A0L8HT76_OCTBM,96.196,368,13,1,2882,1782,12,379,0.0,"731
"
comp147765_c0_seq1,tr|A0A0L8I4U8|A0A0L8I4U8_OCTBM,100.0,335,0,0,357,1361,1,335,0.0,"693
"
comp135996_c0_seq1,tr|A0A0L8GTZ9|A0A0L8GTZ9_OCTBM,100.0,702,0,0,64,2169,1,702,0.0,"1452
"
comp79272_c0_seq1,tr|A0A0L8HYS0|A0A0L8HYS0_OCTBM,100.0,104,0,0,486,797,1,104,2.89e-64,"196
"
comp145116_c0_seq2,tr|A0A0L8GIB7|A0A0L8GIB7_OCTBM,100.0,580,0,0,1111,2850,1,580,0.0,"1154
"
comp150456_c0_seq7,tr|A0A0L8H1Q7|A0A0L8H1Q7_OCTBM,100.0,101,0,0,898,1200,827,927,4.53e-48,"176
"
comp137442_c1_seq1,tr|A0A0L8G7I3|A0A0L8G7I3_OCTBM,100.0,319,0,0,1072,2028,19,337,0.0,"561
"
comp137442_c1_seq1,tr|A0A0L8HBC5|A0A0L8HBC5_OCTBM,100.0,176,0,0,551,24,155,330,1.85e-84,"288
"
comp164647_c0_seq6,tr|A0A0L8FHH6|A0A0L8FHH6_OCTBM,100.0,285,0,0,1649,2503,1,285,0.0,"597
"
comp164647_c0_seq6,tr|A0A0L8HBD3|A0A0L8HBD3_OCTBM,99.677,310,1,0,380,1309,1,310,0.0,"579
"
comp164647_c0_seq6,tr|A0A0L8GXP9|A0A0L8GXP9_OCTBM,100.0,172,0,0,2573,3088,1,172,5.9e-47,"165
"
comp155590_c0_seq1,tr|A0A0L8GLZ9|A0A0L8GLZ9_OCTBM,100.0,45,0,0,902,1036,1,45,3.07e-20,"94.7
"
comp155590_c0_seq1,tr|A0A0L8GLY5|A0A0L8GLY5_OCTBM,100.0,129,0,0,308,694,1,129,6.01e-89,"276
"
comp167575_c0_seq1,tr|A0A0L8HKJ4|A0A0L8HKJ4_OCTBM,100.0,86,0,0,47,304,1,86,5.04e-58,"180
"
comp9232_c0_seq1,tr|A0A0L8G844|A0A0L8G844_OCTBM,99.065,107,1,0,2,322,162,268,9.57e-74,"223
"
comp131571_c1_seq1,tr|A0A0L8I1L7|A0A0L8I1L7_OCTBM,100.0,372,0,0,792,1907,1,372,0.0,"768
"
comp156767_c0_seq1,tr|A0A0L8H9P8|A0A0L8H9P8_OCTBM,100.0,77,0,0,1182,1412,28,104,1.35e-49,"168
"
comp156767_c0_seq1,tr|A0A0L8H875|A0A0L8H875_OCTBM,99.074,108,1,0,1503,1826,1,108,9.13e-49,"166
"
comp156767_c0_seq1,tr|A0A0L8FT05|A0A0L8FT05_OCTBM,95.082,61,3,0,384,566,15,75,5.06e-35,"129
"
comp219628_c0_seq1,tr|A0A0L8GB40|A0A0L8GB40_OCTBM,96.766,1175,2,1,30,3554,1,1139,0.0,"2263
"
comp85948_c0_seq1,tr|A0A0L8HYI4|A0A0L8HYI4_OCTBM,100.0,580,0,0,475,2214,1,580,0.0,"1187
"
comp153177_c0_seq1,tr|A0A0L8FW06|A0A0L8FW06_OCTBM,98.361,122,2,0,51,416,1,122,7.11e-79,"231
"
comp153177_c0_seq1,tr|A0A0L8FH45|A0A0L8FH45_OCTBM,100.0,108,0,0,3,326,12,119,2.53e-65,"197
"
comp141960_c0_seq1,tr|A0A0L8I331|A0A0L8I331_OCTBM,100.0,434,0,0,307,1608,1,434,0.0,"905
"
comp145998_c0_seq2,tr|A0A0L8HRR7|A0A0L8HRR7_OCTBM,100.0,430,0,0,264,1553,1,430,0.0,"876
"
comp145998_c0_seq2,tr|A0A0L8GPU4|A0A0L8GPU4_OCTBM,97.5,40,1,0,1422,1541,14,53,1.11e-21,"88.6
"
comp152038_c0_seq1,tr|A0A0L8IES1|A0A0L8IES1_OCTBM,100.0,427,0,0,2,1282,299,725,0.0,"820
"
comp172219_c0_seq1,tr|A0A0L8HC48|A0A0L8HC48_OCTBM,100.0,64,0,0,440,631,1,64,6.79e-42,"136
"
comp154309_c0_seq1,tr|A0A0L8GAS1|A0A0L8GAS1_OCTBM,100.0,868,0,0,1882,4485,1,868,0.0,"1784
"
comp154309_c0_seq1,tr|A0A0L8G9V0|A0A0L8G9V0_OCTBM,100.0,285,0,0,972,118,1,285,0.0,"553
"
comp105065_c0_seq1,tr|A0A0L8I7S9|A0A0L8I7S9_OCTBM,99.402,669,4,0,1,2007,1100,1768,0.0,"1379
"
comp132891_c0_seq1,tr|A0A0L8IFH7|A0A0L8IFH7_OCTBM,99.838,618,1,0,69,1922,1,618,0.0,"1244
"
comp103601_c0_seq1,tr|A0A0L8IF36|A0A0L8IF36_OCTBM,100.0,593,0,0,445,2223,1,593,0.0,"1202
"
comp129896_c0_seq1,tr|A0A0L8GBU1|A0A0L8GBU1_OCTBM,99.606,508,1,1,173,1693,1,508,0.0,"980
"
comp99587_c0_seq1,tr|A0A0L8GXX0|A0A0L8GXX0_OCTBM,100.0,259,0,0,315,1091,1,259,0.0,"535
"
comp157155_c0_seq2,tr|A0A0L8I106|A0A0L8I106_OCTBM,100.0,134,0,0,29,430,439,572,2.89e-93,"282
"
comp166200_c0_seq2,tr|A0A0L8H5T2|A0A0L8H5T2_OCTBM,99.963,2716,1,0,1878,10025,1,2716,0.0,"5185
"
comp166200_c0_seq2,tr|A0A0L8G0H0|A0A0L8G0H0_OCTBM,99.483,580,3,0,84,1823,1,580,0.0,"1154
"
comp166200_c0_seq2,tr|A0A0L8GKU6|A0A0L8GKU6_OCTBM,100.0,462,0,0,11868,10483,1,462,0.0,"933
"
comp145971_c0_seq3,tr|A0A0L8GQS3|A0A0L8GQS3_OCTBM,100.0,276,0,0,2,829,26,301,0.0,"520
"
comp161832_c0_seq1,tr|A0A0L8HB00|A0A0L8HB00_OCTBM,99.942,1723,1,0,523,5691,1,1723,0.0,"3135
"
comp99963_c0_seq1,tr|A0A0L8HSY2|A0A0L8HSY2_OCTBM,98.99,99,1,0,2,298,20,118,2.66e-48,"150
"
comp99963_c0_seq1,tr|A0A0L8HSX8|A0A0L8HSX8_OCTBM,95.714,70,3,0,2,211,274,343,4.43e-25,"95.9
"
comp160702_c0_seq1,tr|A0A0L8IDJ7|A0A0L8IDJ7_OCTBM,100.0,224,0,0,3,674,329,552,3.46e-153,"460
"
comp309515_c0_seq1,tr|A0A0L8H6E0|A0A0L8H6E0_OCTBM,100.0,98,0,0,3,296,277,374,2.2e-62,"197
"
comp223582_c0_seq1,tr|A0A0L8GLF0|A0A0L8GLF0_OCTBM,100.0,130,0,0,305,694,1,130,1.23e-91,"277
"
comp150961_c0_seq2,tr|A0A0L8GN98|A0A0L8GN98_OCTBM,100.0,651,0,0,1754,3706,1,651,0.0,"1022
"
comp150961_c0_seq2,tr|A0A0L8FIF4|A0A0L8FIF4_OCTBM,99.527,423,2,0,314,1582,1,423,0.0,"894
"
comp102719_c0_seq1,tr|A0A0L8HRR3|A0A0L8HRR3_OCTBM,100.0,578,0,0,659,2392,1,578,0.0,"1153
"
comp190586_c0_seq1,tr|A0A0L8HPG1|A0A0L8HPG1_OCTBM,100.0,290,0,0,108,977,1,290,0.0,"570
"
comp163167_c0_seq4,tr|A0A0L8IDX3|A0A0L8IDX3_OCTBM,100.0,909,0,0,351,3077,1,909,0.0,"1687
"
comp962705_c0_seq1,tr|A0A0L8GQE5|A0A0L8GQE5_OCTBM,100.0,245,0,0,1185,1919,1,245,5.66e-130,"387
"
comp962705_c0_seq1,tr|A0A0L8GPT5|A0A0L8GPT5_OCTBM,98.571,140,2,0,651,1070,1,140,2.95e-91,"282
"
comp145981_c0_seq4,tr|A0A0L8H725|A0A0L8H725_OCTBM,100.0,197,0,0,911,1501,1,197,8.54e-143,"411
"
comp163174_c5_seq6,tr|A0A0L8GC80|A0A0L8GC80_OCTBM,97.597,541,0,1,2060,3682,1,528,0.0,"1070
"
comp161706_c0_seq6,tr|A0A0L8HEC6|A0A0L8HEC6_OCTBM,100.0,159,0,0,1014,1490,1,159,2.3e-106,"322
"
comp161706_c0_seq6,tr|A0A0L8HEK4|A0A0L8HEK4_OCTBM,100.0,91,0,0,513,241,1,91,2.51e-47,"162
"
comp162781_c0_seq9,tr|A0A0L8IF43|A0A0L8IF43_OCTBM,99.564,459,2,0,2003,3379,61,519,0.0,"926
"
comp162781_c0_seq9,tr|A0A0L8IF15|A0A0L8IF15_OCTBM,100.0,116,0,0,1244,1591,22,137,1.66e-77,"251
"
comp162781_c0_seq9,tr|A0A0L8IF23|A0A0L8IF23_OCTBM,100.0,107,0,0,1595,1915,1,107,4.74e-66,"217
"
comp165219_c0_seq3,tr|A0A0L8GDJ8|A0A0L8GDJ8_OCTBM,100.0,688,0,0,3414,5477,1,688,0.0,"1383
"
comp165219_c0_seq3,tr|A0A0L8GEY5|A0A0L8GEY5_OCTBM,100.0,66,0,0,3765,3568,1,66,6.5e-36,"130
"
comp191883_c0_seq1,tr|A0A0L8GQJ7|A0A0L8GQJ7_OCTBM,100.0,335,0,0,524,1528,1,335,0.0,"729
"
comp149924_c0_seq1,tr|A0A0L8HYN6|A0A0L8HYN6_OCTBM,100.0,438,0,0,1535,2848,1,438,0.0,"852
"
comp160931_c0_seq3,tr|A0A0L8GRW3|A0A0L8GRW3_OCTBM,100.0,268,0,0,588,1391,1,268,0.0,"560
"
comp165228_c0_seq1,tr|A0A0L8I322|A0A0L8I322_OCTBM,100.0,377,0,0,735,1865,1,377,0.0,"780
"
comp165228_c0_seq1,tr|A0A0L8I2M6|A0A0L8I2M6_OCTBM,100.0,58,0,0,426,599,1,58,5.07e-33,"120
"
comp159030_c0_seq2,tr|A0A0L8H579|A0A0L8H579_OCTBM,100.0,614,0,0,2058,3899,30,643,0.0,"1143
"
comp159030_c0_seq2,tr|A0A0L8FGV2|A0A0L8FGV2_OCTBM,100.0,370,0,0,948,2057,1,370,0.0,"670
"
comp145653_c0_seq1,tr|A0A0L8GJF3|A0A0L8GJF3_OCTBM,100.0,387,0,0,389,1549,1,387,0.0,"730
"
comp5708226_c0_seq1,tr|A0A0L8H824|A0A0L8H824_OCTBM,100.0,75,0,0,3,227,239,313,3.7e-46,"155
"
comp79324_c0_seq1,tr|A0A0L8HZV3|A0A0L8HZV3_OCTBM,95.51,245,0,1,33,734,478,722,3.95e-165,"479
"
comp144882_c0_seq1,tr|A0A0L8GJL9|A0A0L8GJL9_OCTBM,99.801,503,1,0,124,1632,1,503,0.0,"913
"
comp130887_c0_seq1,tr|A0A0L8HX44|A0A0L8HX44_OCTBM,100.0,78,0,0,601,834,1,78,2.19e-50,"164
"
comp130887_c0_seq1,tr|A0A0L8G2H6|A0A0L8G2H6_OCTBM,100.0,94,0,0,487,206,1,94,5.67e-48,"159
"
comp77486_c0_seq1,tr|A0A0L8I7L4|A0A0L8I7L4_OCTBM,99.761,419,1,0,838,2094,1,419,0.0,"834
"
comp78460_c0_seq1,tr|A0A0L8IDE2|A0A0L8IDE2_OCTBM,95.652,391,7,1,2,1144,368,758,0.0,"654
"
comp154172_c0_seq2,tr|A0A0L8GHQ2|A0A0L8GHQ2_OCTBM,100.0,569,0,0,403,2109,1,569,0.0,"1164
"
comp154172_c0_seq2,tr|A0A0L8HCG7|A0A0L8HCG7_OCTBM,100.0,26,0,0,4104,4181,1,26,4.91e-09,"55.8
"
comp152900_c0_seq1,tr|A0A0L8HGK7|A0A0L8HGK7_OCTBM,100.0,317,0,0,128,1078,9,325,0.0,"662
"
comp140247_c1_seq1,tr|A0A0L8HEP1|A0A0L8HEP1_OCTBM,100.0,404,0,0,378,1589,1,404,0.0,"843
"
comp196247_c0_seq1,tr|A0A0L8G2Q7|A0A0L8G2Q7_OCTBM,100.0,293,0,0,313,1191,1,293,0.0,"603
"
comp196247_c0_seq1,tr|A0A0L8GP62|A0A0L8GP62_OCTBM,100.0,41,0,0,93,215,1,41,1.33e-20,"84.7
"
comp132098_c0_seq1,tr|A0A0L8IGZ5|A0A0L8IGZ5_OCTBM,100.0,396,0,0,2257,3444,3,398,0.0,"804
"
comp132098_c0_seq1,tr|A0A0L8IGV0|A0A0L8IGV0_OCTBM,99.673,306,1,0,976,1893,1,306,0.0,"637
"
comp132098_c0_seq1,tr|A0A0L8HJH0|A0A0L8HJH0_OCTBM,100.0,146,0,0,163,600,1,146,2.09e-99,"311
"
comp130305_c0_seq1,tr|A0A0L8FU86|A0A0L8FU86_OCTBM,100.0,589,0,0,588,2354,1,589,0.0,"1200
"
comp158745_c0_seq2,tr|A0A0L8H148|A0A0L8H148_OCTBM,99.545,660,0,1,938,2908,1,660,0.0,"1313
"
comp166259_c3_seq5,tr|A0A0L8GV10|A0A0L8GV10_OCTBM,100.0,547,0,0,2958,4598,1,547,0.0,"1097
"
comp83723_c0_seq1,tr|A0A0L8GYA6|A0A0L8GYA6_OCTBM,100.0,348,0,0,221,1264,1,348,0.0,"685
"
comp4417743_c0_seq1,tr|A0A0L8G8E1|A0A0L8G8E1_OCTBM,100.0,104,0,0,3,314,223,326,2.52e-66,"209
"
comp106100_c0_seq1,tr|A0A0L8IBF9|A0A0L8IBF9_OCTBM,100.0,305,0,0,168,1082,1,305,0.0,"562
"
comp163287_c1_seq3,tr|A0A0L8GTN6|A0A0L8GTN6_OCTBM,100.0,234,0,0,1347,2048,1,234,8.7e-169,"488
"
comp133445_c0_seq1,tr|A0A0L8FV40|A0A0L8FV40_OCTBM,98.71,155,2,0,571,1035,3,157,3.24e-92,"273
"
comp165481_c0_seq2,tr|A0A0L8I502|A0A0L8I502_OCTBM,99.448,1993,5,1,521,6481,1,1993,0.0,"3839
"
comp104588_c0_seq1,tr|A0A0L8GVY3|A0A0L8GVY3_OCTBM,100.0,289,0,0,95,961,1,289,0.0,"573
"
comp152243_c0_seq1,tr|A0A0L8FPL0|A0A0L8FPL0_OCTBM,99.882,845,1,0,1053,3587,1,845,0.0,"1529
"
comp71260_c0_seq1,tr|A0A0L8IBN4|A0A0L8IBN4_OCTBM,100.0,472,0,0,385,1800,1,472,0.0,"938
"
comp160411_c0_seq1,tr|A0A0L8G369|A0A0L8G369_OCTBM,100.0,958,0,0,19,2892,1,958,0.0,"1952
"
comp160411_c0_seq1,tr|A0A0L8G373|A0A0L8G373_OCTBM,100.0,39,0,0,2893,3009,1,39,1.47e-18,"80.5
"
comp105763_c0_seq1,tr|A0A0L8H0F6|A0A0L8H0F6_OCTBM,95.078,386,0,2,264,1382,96,475,0.0,"768
"
comp105763_c0_seq1,tr|A0A0L8H0F6|A0A0L8H0F6_OCTBM,100.0,282,0,0,1464,2309,559,840,1.71e-176,"539
"
comp157189_c0_seq1,tr|A0A0L8H8U7|A0A0L8H8U7_OCTBM,100.0,375,0,0,75,1199,1,375,0.0,"769
"
comp157189_c0_seq1,tr|A0A0L8GR27|A0A0L8GR27_OCTBM,99.658,292,1,0,1446,2321,1,292,2.09e-178,"528
"
comp157189_c0_seq1,tr|A0A0L8FR19|A0A0L8FR19_OCTBM,100.0,195,0,0,2475,3059,9,203,6.2e-65,"218
"
